Recording date:	2017/10/06
Recording time:	14:45:27
Recording resolution	1366 x 768

pygaze initiation report start
display resolution: 1366x768
display size in cm: 33.8x27.1
fixation threshold: 1.5 degrees
speed threshold: 35 degrees/second
acceleration threshold: 9500 degrees/second**2
pygaze initiation report end
pygaze calibration report start
samplerate: 59 Hz
sampletime: 16.7999535193 ms
accuracy (in pixels): LX=681.937, LY=383.2378, RX=681.9432, RY=383.2292
precision (RMS noise in pixels): X=18.3030052177, Y=26.7581763205
distance between participant and display: 57.0 cm
fixation threshold: 51.3107898708 pixels
speed threshold: 1.19697837223 pixels/ms
accuracy threshold: 327.904497397 pixels/ms**2
pygaze calibration report end
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	Event
2700.0	297.3885	387.3928	0	326.1212	338.6038	0	0.2282	0.4727	
2716.7	317.1605	378.4050	0	332.6458	334.8339	0	0.2379	0.4643	
2733.4	319.9558	371.1490	0	326.2487	343.2379	0	0.2365	0.4651	
2750.1	301.9362	363.7580	0	320.6128	330.6307	0	0.2279	0.4521	
2766.7	304.7063	366.8883	0	344.3458	314.5214	0	0.2376	0.4436	
2783.4	298.6892	368.2572	0	331.7603	357.5255	0	0.2308	0.4725	
2800.1	318.7668	370.0851	0	337.5423	325.2037	0	0.2402	0.4527	
2816.8	304.2703	376.2640	0	342.2505	340.6836	0	0.2366	0.4668	
2833.4	300.1684	387.2445	0	332.5284	356.4220	0	0.2316	0.4842	
2850.1	301.9457	367.6594	0	332.7833	341.8268	0	0.2323	0.4619	
2866.7	294.6182	384.9664	0	335.0504	329.8781	0	0.2305	0.4654	
2883.4	295.7402	370.2094	0	322.0800	360.8215	0	0.2261	0.4759	
2900.1	306.6657	368.2088	0	340.3375	337.4355	0	0.2368	0.4594	
2916.7	290.2743	390.9138	0	338.0241	340.3332	0	0.2300	0.4761	
2933.4	298.7409	389.3592	0	328.6358	336.1340	0	0.2296	0.4723	
2950.1	298.3472	380.2205	0	328.4154	332.5643	0	0.2294	0.4641	
2966.8	288.3201	386.5011	0	328.8420	337.2753	0	0.2259	0.4712	
2983.4	295.6327	371.3554	0	331.3799	348.7722	0	0.2295	0.4688	
3000.1	300.7707	382.5857	0	318.8694	342.6769	0	0.2268	0.4722	
3016.8	275.2007	385.7204	0	330.6779	346.6965	0	0.2218	0.4768	
3033.4	294.2999	378.9298	0	333.7005	350.0484	0	0.2299	0.4746	
3050.1	293.6764	377.5225	0	323.3558	363.8870	0	0.2259	0.4827	
3066.8	289.6620	377.1231	0	354.0860	346.7966	0	0.2356	0.4713	
3083.4	295.2039	372.0567	0	332.7050	351.3009	0	0.2298	0.4709	
3100.1	290.3134	383.3726	0	327.9391	363.0397	0	0.2263	0.4859	
3116.8	294.1249	401.2373	0	330.7924	346.0752	0	0.2287	0.4865	
3133.4	292.9481	391.8509	0	327.5848	348.2404	0	0.2271	0.4818	
3150.1	299.2771	377.6816	0	323.3040	354.9522	0	0.2279	0.4770	
3166.8	298.0589	385.3698	0	323.8999	361.0896	0	0.2277	0.4860	
3183.5	294.1326	390.0176	0	330.7578	349.1701	0	0.2287	0.4812	
3200.1	282.4006	371.5278	0	324.0512	357.0762	0	0.2220	0.4744	
3216.8	288.1038	395.0336	0	307.0318	355.3542	0	0.2178	0.4885	
3233.5	301.3426	383.3677	0	318.7394	336.1998	0	0.2270	0.4685	
3250.1	294.5422	390.8604	0	327.1785	346.4890	0	0.2276	0.4800	
3266.8	287.3219	380.5317	0	332.2072	342.8445	0	0.2268	0.4709	
3283.4	298.2076	393.2959	0	316.6574	346.8507	0	0.2251	0.4819	
3300.1	305.7095	387.4917	0	322.0674	373.7373	0	0.2298	0.4956	
3316.7	292.4970	374.2267	0	330.7582	362.8473	0	0.2281	0.4799	
3333.5	279.0640	384.4390	0	336.8882	347.0251	0	0.2255	0.4762	
3350.1	288.4967	393.8652	0	323.4518	349.5417	0	0.2240	0.4840	
3366.7	286.4449	389.3524	0	320.8102	351.3950	0	0.2223	0.4823	
3383.5	295.5086	391.8195	0	324.9650	361.4615	0	0.2271	0.4904	
3400.1	297.5821	391.1427	0	319.9205	342.8724	0	0.2260	0.4779	
3416.7	290.4477	387.7924	0	316.1928	360.7882	0	0.2220	0.4874	
3433.5	295.5530	390.7201	0	320.6165	341.5432	0	0.2255	0.4767	
3450.1	291.1076	397.3993	0	325.7072	320.7806	0	0.2258	0.4676	
3466.7	296.7186	393.8620	0	333.4851	367.1032	0	0.2307	0.4954	
3483.4	298.9533	384.3544	0	331.2912	350.8598	0	0.2307	0.4787	
3500.1	304.8130	380.1712	0	325.6056	332.8109	0	0.2308	0.4642	
3516.8	284.9280	388.0937	0	313.9682	339.5348	0	0.2192	0.4737	
3533.4	291.7478	413.8336	0	317.2242	341.6975	0	0.2229	0.4919	
3550.1	295.4513	414.1252	0	318.4176	336.4807	0	0.2247	0.4887	
3566.8	279.6170	399.6293	0	325.3843	334.3015	0	0.2214	0.4778	
3583.4	277.3619	400.8796	0	324.0848	351.0775	0	0.2201	0.4896	
3600.1	288.5727	387.3368	0	326.5965	337.0011	0	0.2252	0.4716	
3616.8	293.0220	383.3274	0	328.5359	355.7022	0	0.2275	0.4811	
3633.4	285.9631	391.2211	0	334.4412	343.0584	0	0.2271	0.4780	
3650.1	278.3737	393.8498	0	314.5032	336.0696	0	0.2170	0.4752	
3666.8	284.1021	400.8669	0	316.2456	334.6227	0	0.2197	0.4788	
3683.4	293.2792	388.8088	0	330.4981	341.3837	0	0.2283	0.4754	
3700.1	279.4978	405.3382	0	315.4260	343.2820	0	0.2178	0.4874	
3716.8	292.9178	409.7823	0	316.2890	348.3083	0	0.2230	0.4935	
3733.4	272.3706	386.6560	0	312.4824	350.9857	0	0.2141	0.4802	
3750.1	288.5258	386.1814	0	321.4440	323.2967	0	0.2233	0.4619	
3766.8	275.9529	389.0360	0	322.5430	353.2969	0	0.2191	0.4833	
3783.4	276.5468	396.2193	0	325.6795	349.2773	0	0.2204	0.4853	
3800.0	274.6390	404.2686	0	333.5951	342.7959	0	0.2226	0.4864	
3816.7	293.5377	394.6340	0	336.8459	337.4083	0	0.2307	0.4766	
3833.3	278.4607	420.2158	0	321.8510	305.2074	0	0.2197	0.4723	
65.5									start_trial 2
814.6									start_stimuli stim_a2__vs__stim_b2
3811.9									stop_stimuli stim_a2__vs__stim_b2
3812.1									stop_trial
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	Event
0.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
16.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
33.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
50.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
66.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
83.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
100.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
115.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
133.4	266.1126	389.0756	0	281.4282	362.1665	0	0.2004	0.4891	
150.0	278.3065	395.1820	0	319.9156	355.3548	0	0.2190	0.4886	
166.7	284.5257	398.6624	0	322.9501	354.5270	0	0.2224	0.4904	
183.3	283.2291	391.6735	0	327.7570	334.7936	0	0.2236	0.4730	
199.1	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
216.7	270.5813	391.6018	0	324.1135	368.7186	0	0.2177	0.4950	
233.3	277.3646	373.3790	0	316.7019	368.9533	0	0.2174	0.4833	
250.0	278.8444	398.9621	0	320.3024	366.6773	0	0.2193	0.4985	
266.7	271.7417	417.2699	0	324.5530	363.3920	0	0.2183	0.5082	
283.3	271.2238	398.9066	0	326.2436	363.3560	0	0.2187	0.4963	
300.0	275.8641	387.2107	0	319.5347	367.9839	0	0.2179	0.4917	
316.6	263.5872	391.5931	0	328.4526	337.7144	0	0.2167	0.4748	
333.3	270.1170	381.8627	0	327.2307	345.6697	0	0.2186	0.4737	
350.0	269.8111	381.5409	0	325.8452	377.9203	0	0.2180	0.4944	
366.6	377.5281	349.4595	0	452.0162	329.5543	0	0.3036	0.4421	
383.3	643.6507	363.1929	0	672.8220	317.8101	0	0.4819	0.4434	
400.0	626.5081	366.0587	0	642.0455	345.6120	0	0.4643	0.4633	
416.6	631.7163	377.8356	0	667.0971	353.8208	0	0.4754	0.4763	
433.3	644.7307	393.1529	0	611.7290	537.3792	0	0.4599	0.6058	
450.0	639.4491	379.5129	0	651.9184	499.6112	0	0.4727	0.5723	
466.6	631.2638	375.8410	0	653.6582	363.1874	0	0.4703	0.4811	
483.3	642.4605	361.8245	0	647.7150	360.0345	0	0.4722	0.4700	
500.0	644.8651	382.7314	0	652.8829	432.6409	0	0.4750	0.5308	
516.7	646.8306	355.2555	0	669.9852	387.3591	0	0.4820	0.4835	
533.3	653.8139	373.9800	0	674.5970	386.9048	0	0.4862	0.4954	
550.0	677.0157	361.7297	0	672.4746	369.5563	0	0.4940	0.4761	
566.7	660.6857	369.9581	0	697.8005	380.4434	0	0.4972	0.4885	
583.4	649.8745	374.8817	0	700.5502	330.9280	0	0.4943	0.4595	
600.0	638.2424	374.2313	0	708.7233	313.9360	0	0.4930	0.4480	
616.7	660.9918	358.5036	0	663.9246	412.0476	0	0.4850	0.5017	
633.4	643.9763	390.1540	0	666.8357	411.6564	0	0.4798	0.5220	
650.0	651.1019	370.0547	0	670.8062	417.5987	0	0.4839	0.5128	
666.7	659.9096	372.1106	0	675.8807	419.4197	0	0.4889	0.5153	
683.4	656.1944	370.1313	0	701.9463	322.3477	0	0.4971	0.4508	
700.1	668.3826	361.0962	0	692.7835	420.0887	0	0.4982	0.5086	
716.7	662.5652	371.4708	0	695.3397	383.4160	0	0.4970	0.4915	
733.4	639.0009	372.9205	0	689.7264	408.1079	0	0.4864	0.5085	
750.1	648.3338	366.0024	0	708.6818	364.3782	0	0.4967	0.4755	
766.8	660.4227	372.2862	0	674.5446	365.0140	0	0.4886	0.4800	
783.4	652.9145	351.6194	0	689.4029	366.1550	0	0.4913	0.4673	
800.1	653.9360	367.7000	0	662.0793	415.9819	0	0.4817	0.5102	
816.8	647.5286	367.4752	0	671.4451	396.0293	0	0.4828	0.4971	
833.4	658.8587	359.1217	0	672.5553	401.4989	0	0.4873	0.4952	
850.1	656.7238	359.6586	0	667.4263	406.4853	0	0.4847	0.4988	
866.8	658.7609	359.6760	0	663.5334	401.7498	0	0.4840	0.4957	
883.5	653.1154	376.2886	0	682.9571	396.1853	0	0.4890	0.5029	
900.1	665.2551	362.3361	0	678.8599	413.5593	0	0.4920	0.5051	
916.7	648.0039	362.2720	0	693.1675	437.9071	0	0.4909	0.5209	
933.4	657.1482	365.3293	0	695.0447	381.9666	0	0.4949	0.4865	
950.1	655.7768	382.9381	0	666.4405	395.1936	0	0.4840	0.5066	
966.7	654.7905	364.3773	0	661.7801	423.8090	0	0.4819	0.5131	
983.4	650.5970	371.0140	0	661.9990	405.7647	0	0.4805	0.5057	
1000.1	654.1742	362.1405	0	684.8040	407.0876	0	0.4901	0.5008	
1016.8	666.7516	374.4760	0	681.5569	417.7701	0	0.4935	0.5158	
1033.4	665.3733	359.2619	0	667.2779	438.5661	0	0.4878	0.5194	
1050.1	465.3290	388.7056	0	458.0387	351.1122	0	0.3380	0.4817	
1066.8	304.9232	387.5723	0	342.2020	349.0691	0	0.2369	0.4796	
1083.4	379.1170	359.3919	0	369.7434	311.8474	0	0.2741	0.4370	
1100.1	320.6535	385.5656	0	350.1787	351.1011	0	0.2455	0.4796	
1116.7	329.7274	375.6906	0	341.0411	334.8233	0	0.2455	0.4626	
1133.4	333.3188	410.1137	0	349.3759	327.6267	0	0.2499	0.4803	
1150.1	326.7660	384.3650	0	353.5153	337.8305	0	0.2490	0.4702	
1166.8	329.9933	381.6447	0	355.1938	340.7143	0	0.2508	0.4703	
1183.4	325.8739	393.2014	0	343.7335	341.8352	0	0.2451	0.4785	
1200.1	311.9483	426.3786	0	341.1291	343.5682	0	0.2390	0.5013	
1216.7	315.4743	396.3621	0	346.1170	343.7266	0	0.2422	0.4818	
1233.4	333.1446	420.2671	0	350.4506	356.5116	0	0.2502	0.5057	
1250.1	378.7932	344.0077	0	341.4589	340.1792	0	0.2636	0.4454	
1266.7	349.7928	401.0841	0	342.4012	346.2406	0	0.2534	0.4865	
1283.4	357.6716	413.5941	0	343.1058	352.1284	0	0.2565	0.4985	
1300.1	360.9459	403.4988	0	352.6851	344.4158	0	0.2612	0.4869	
1316.7	339.9030	391.0390	0	327.0065	360.9465	0	0.2441	0.4896	
1333.4	358.4738	411.6476	0	343.5715	363.7268	0	0.2570	0.5048	
1350.1	350.8214	406.4507	0	342.0340	339.5510	0	0.2536	0.4857	
1366.7	353.5812	398.6128	0	328.3308	365.2692	0	0.2496	0.4973	
1383.4	343.4366	408.9860	0	333.6863	321.6186	0	0.2478	0.4757	
1400.1	354.6655	397.4341	0	334.7678	353.6770	0	0.2524	0.4890	
1416.7	343.5714	399.9236	0	339.3323	349.1825	0	0.2500	0.4877	
1433.4	354.6184	399.1947	0	341.6448	365.4034	0	0.2549	0.4978	
1450.1	358.5192	396.4674	0	326.6297	349.0906	0	0.2508	0.4854	
1466.7	345.4585	412.8063	0	351.8102	355.7388	0	0.2552	0.5004	
1483.4	349.7592	405.2202	0	329.7730	378.9047	0	0.2487	0.5105	
1500.1	367.9510	400.9029	0	323.1279	367.1903	0	0.2530	0.5001	
1516.7	377.5304	428.1282	0	335.3490	400.4984	0	0.2609	0.5395	
1533.4	346.9176	394.9167	0	335.1409	337.1065	0	0.2497	0.4766	
1550.1	304.6120	382.2195	0	297.7134	360.7109	0	0.2205	0.4837	
1566.7	301.8767	402.8321	0	294.1055	349.3895	0	0.2181	0.4897	
1583.4	313.5765	407.4099	0	308.0780	389.3812	0	0.2275	0.5187	
1600.1	334.6040	396.4871	0	312.6431	361.2658	0	0.2369	0.4933	
1616.7	303.5739	374.9214	0	294.4293	352.5683	0	0.2189	0.4736	
1633.4	331.8789	388.0086	0	319.9549	354.5081	0	0.2386	0.4834	
1650.1	336.4566	399.7188	0	313.5471	343.9953	0	0.2379	0.4842	
1666.7	314.0317	381.4247	0	302.7962	356.9542	0	0.2258	0.4807	
1683.4	325.9294	396.5214	0	298.2336	350.6861	0	0.2285	0.4865	
1700.1	330.2728	408.9467	0	285.7321	314.1488	0	0.2255	0.4708	
1716.7	321.8543	404.1362	0	264.7488	394.6600	0	0.2147	0.5200	
1733.4	301.5800	374.1235	0	299.5870	354.5182	0	0.2200	0.4744	
1750.1	327.1814	375.6637	0	292.3551	351.9374	0	0.2268	0.4737	
1766.7	325.9950	383.0074	0	310.6983	331.5541	0	0.2331	0.4652	
1783.4	322.7630	389.2917	0	295.4156	380.1513	0	0.2263	0.5009	
1800.1	303.6034	400.6699	0	297.8967	357.6763	0	0.2202	0.4937	
1816.7	302.9410	366.0765	0	297.8654	396.2618	0	0.2199	0.4963	
1833.4	312.0066	371.6265	0	295.3787	388.4493	0	0.2223	0.4948	
1850.1	309.1134	363.0493	0	265.4806	404.1470	0	0.2103	0.4995	
1866.7	329.0048	353.5716	0	301.8409	364.7792	0	0.2309	0.4677	
1883.4	312.8241	343.5908	0	308.4839	391.1645	0	0.2274	0.4784	
1900.1	324.6101	358.2432	0	295.9853	302.1727	0	0.2272	0.4300	
1916.6	315.7484	351.0778	0	320.4397	314.8807	0	0.2329	0.4336	
1933.3	307.7004	361.4218	0	313.2099	362.3907	0	0.2273	0.4712	
1950.0	314.5493	332.1279	0	310.4878	351.1286	0	0.2288	0.4448	
1966.6	321.7781	356.9688	0	304.9089	312.7732	0	0.2294	0.4360	
1983.3	312.1606	347.5062	0	293.3692	368.5621	0	0.2216	0.4662	
2000.0	314.1373	341.0003	0	311.9098	364.2767	0	0.2292	0.4592	
2016.6	319.2681	348.6769	0	297.7460	361.0441	0	0.2258	0.4621	
2033.3	331.9939	346.8509	0	295.7714	368.7325	0	0.2298	0.4659	
2050.0	323.8590	386.3377	0	318.3008	429.4914	0	0.2351	0.5311	
2066.6	309.7153	362.1656	0	299.7693	386.8451	0	0.2231	0.4876	
2083.3	314.5727	344.2490	0	311.0890	392.6320	0	0.2290	0.4797	
2099.9	312.5283	362.8396	0	289.0230	390.1081	0	0.2202	0.4902	
2116.6	322.0233	324.9556	0	300.2780	415.1142	0	0.2278	0.4818	
2133.3	326.6869	349.9344	0	299.2112	382.5986	0	0.2291	0.4769	
2149.9	330.8576	342.9251	0	309.8459	366.7344	0	0.2345	0.4620	
2166.6	317.4945	355.5955	0	310.8907	304.4813	0	0.2300	0.4297	
2183.3	325.7959	354.7027	0	301.8031	378.2988	0	0.2297	0.4772	
2199.9	322.7223	345.8666	0	302.4324	385.1627	0	0.2288	0.4759	
2216.6	311.2097	373.6322	0	337.0325	251.0843	0	0.2373	0.4067	
2233.3	304.7179	355.0299	0	322.9069	351.4332	0	0.2297	0.4599	
2249.9	303.2754	330.7827	0	296.6205	359.1388	0	0.2196	0.4492	
2266.6	327.5418	370.1477	0	302.9290	342.2748	0	0.2308	0.4638	
2283.2	323.3053	374.4153	0	297.2705	303.2792	0	0.2272	0.4412	
2299.9	321.0504	358.1466	0	290.0656	361.5347	0	0.2237	0.4685	
2316.6	308.4527	356.0264	0	309.1772	280.9188	0	0.2261	0.4147	
2333.2	328.0047	374.2089	0	301.4182	362.5584	0	0.2304	0.4797	
2349.9	332.7143	369.6266	0	318.7675	444.5143	0	0.2385	0.5300	
2366.6	299.9763	354.7961	0	309.4925	307.8425	0	0.2231	0.4314	
2383.2	304.2529	350.5466	0	295.9169	300.9066	0	0.2197	0.4241	
2399.9	352.8807	361.2609	0	316.3139	327.8015	0	0.2449	0.4486	
2416.7	381.1707	412.9608	0	337.3570	420.5705	0	0.2630	0.5427	
2433.4	390.9164	400.2529	0	318.6609	404.8955	0	0.2597	0.5242	
2450.1	368.8614	387.7809	0	338.1703	354.8672	0	0.2588	0.4835	
2466.7	367.0424	365.9845	0	326.8162	367.6581	0	0.2540	0.4776	
2483.4	357.5633	379.6668	0	334.1716	369.5474	0	0.2532	0.4878	
2500.1	370.7135	344.0125	0	329.2253	336.7219	0	0.2562	0.4432	
2516.7	364.3409	404.8163	0	336.3605	329.2773	0	0.2565	0.4779	
2533.4	383.0208	391.6534	0	338.7420	335.8918	0	0.2642	0.4737	
2550.1	385.6383	380.8710	0	327.5514	374.2877	0	0.2611	0.4916	
2566.7	371.0912	382.8448	0	323.0229	372.7225	0	0.2541	0.4919	
2583.4	364.2234	368.0932	0	359.5462	342.9407	0	0.2649	0.4629	
2600.1	365.1418	377.3740	0	335.0258	352.2042	0	0.2563	0.4750	
2616.7	359.5100	376.6019	0	353.5879	331.0148	0	0.2610	0.4607	
2633.4	354.7491	391.7361	0	343.8316	344.7868	0	0.2557	0.4795	
2650.1	402.4815	383.0069	0	367.1250	352.3814	0	0.2817	0.4788	
2666.7	386.9580	387.3279	0	362.8491	332.0091	0	0.2745	0.4683	
2683.4	384.1210	356.1806	0	344.7054	360.2453	0	0.2668	0.4664	
2700.1	409.4902	356.4520	0	353.4704	391.4263	0	0.2793	0.4869	
2716.8	385.6533	384.0581	0	367.7833	338.9681	0	0.2758	0.4707	
2733.4	355.3443	346.5791	0	360.5809	361.2006	0	0.2621	0.4608	
2750.1	387.4750	355.7465	0	366.6066	336.3767	0	0.2760	0.4506	
2766.7	378.1590	368.7464	0	365.5522	309.5246	0	0.2722	0.4416	
2783.4	365.3265	353.3134	0	362.1540	355.2998	0	0.2663	0.4613	
2800.1	371.6391	367.4812	0	358.3755	341.4511	0	0.2672	0.4615	
2816.8	391.4998	388.2576	0	356.9502	319.1546	0	0.2740	0.4606	
2833.4	382.2031	384.5693	0	344.6188	380.3172	0	0.2660	0.4980	
2850.1	379.5167	380.9523	0	366.2397	369.3851	0	0.2730	0.4885	
2866.8	380.4042	371.9623	0	343.8316	368.4120	0	0.2651	0.4820	
2883.4	381.0834	381.3414	0	352.8119	338.4984	0	0.2686	0.4686	
2900.1	384.6964	399.9321	0	370.9041	370.4798	0	0.2766	0.5016	
2916.6	377.7798	354.0989	0	345.5219	339.7297	0	0.2648	0.4517	
2933.3	383.3618	377.2715	0	364.8974	346.0269	0	0.2739	0.4709	
2950.0	357.9284	364.6950	0	347.7786	368.0127	0	0.2583	0.4770	
2966.6	390.2781	366.5296	0	357.9671	355.1290	0	0.2739	0.4698	
2983.3	383.0600	381.9685	0	358.0061	367.8884	0	0.2713	0.4882	
3000.0	377.7240	396.0694	0	353.9124	370.8672	0	0.2678	0.4993	
3016.6	386.1581	387.0656	0	360.0197	353.1337	0	0.2731	0.4819	
3033.3	379.7766	398.9733	0	375.9812	369.7314	0	0.2766	0.5005	
3050.0	379.6077	398.6054	0	364.5351	375.6349	0	0.2724	0.5041	
3066.6	378.6917	379.3800	0	353.5152	360.0399	0	0.2680	0.4814	
3083.3	378.9542	377.5967	0	360.2446	328.4176	0	0.2706	0.4596	
3099.9	383.5975	387.3314	0	355.1722	366.9371	0	0.2704	0.4911	
3116.6	385.2809	389.7222	0	337.5126	392.2580	0	0.2646	0.5091	
3133.3	358.8870	398.8726	0	352.9938	382.6394	0	0.2606	0.5088	
3149.9	371.0230	341.5360	0	364.8772	349.5084	0	0.2694	0.4499	
3166.6	379.7524	387.0924	0	352.9391	351.2902	0	0.2682	0.4807	
3183.3	381.6093	375.7468	0	355.1009	315.3802	0	0.2697	0.4500	
3199.9	380.1376	393.5236	0	371.6200	343.5706	0	0.2752	0.4799	
3216.6	379.0258	398.4353	0	337.0260	355.5545	0	0.2621	0.4909	
3233.2	386.3218	356.9563	0	370.1090	334.2848	0	0.2769	0.4500	
3249.9	392.9754	396.3767	0	347.6106	377.4654	0	0.2711	0.5038	
3266.6	386.9414	385.7138	0	362.2210	370.8059	0	0.2742	0.4925	
3283.2	387.4931	400.9951	0	366.4300	368.4034	0	0.2760	0.5009	
3299.9	378.3469	411.0153	0	342.8755	346.6311	0	0.2640	0.4933	
3316.6	374.3170	394.2555	0	359.0792	366.3197	0	0.2684	0.4952	
3333.2	381.1490	388.3926	0	342.0352	334.4677	0	0.2647	0.4706	
3349.9	378.9110	387.3783	0	350.2741	366.7199	0	0.2669	0.4909	
3366.6	364.0662	365.1403	0	354.8908	353.3161	0	0.2632	0.4677	
3383.2	369.1929	364.6161	0	355.7676	387.2812	0	0.2654	0.4895	
3399.9	379.8436	382.8604	0	356.0026	357.4651	0	0.2693	0.4820	
3416.5	368.1661	391.6579	0	332.6009	368.1596	0	0.2565	0.4947	
3433.3	375.1289	370.2450	0	372.3980	362.6806	0	0.2736	0.4772	
3450.0	374.5359	391.5870	0	351.2703	354.2426	0	0.2657	0.4856	
3466.7	360.9880	369.8788	0	363.0221	334.1641	0	0.2650	0.4584	
3483.3	371.5360	356.9283	0	361.1542	363.1042	0	0.2682	0.4688	
3500.0	388.3332	367.5967	0	369.9725	352.2630	0	0.2776	0.4687	
3516.7	382.9381	384.9970	0	350.3662	347.4533	0	0.2684	0.4769	
3533.3	361.8102	348.5345	0	371.2781	353.1715	0	0.2683	0.4568	
3550.0	376.6215	388.9118	0	350.3712	357.8224	0	0.2661	0.4862	
3566.7	365.2968	390.3152	0	347.8982	353.2351	0	0.2611	0.4841	
3583.3	352.7932	372.4695	0	379.9739	321.9897	0	0.2682	0.4521	
3600.0	380.0106	407.0470	0	364.1322	389.2636	0	0.2724	0.5184	
3616.7	377.9277	384.2022	0	358.9778	329.6198	0	0.2697	0.4647	
3633.3	366.4222	369.4625	0	360.1799	346.8728	0	0.2660	0.4664	
3650.0	347.0773	364.0787	0	362.8915	328.1969	0	0.2599	0.4507	
3666.7	386.4840	414.4481	0	358.7433	359.0330	0	0.2728	0.5036	
3683.3	375.2650	401.1586	0	369.6306	348.7162	0	0.2727	0.4882	
3700.0	353.9550	385.6449	0	339.7646	360.5365	0	0.2539	0.4858	
3716.6	360.9882	382.6931	0	353.2541	362.3819	0	0.2614	0.4851	
3733.3	369.1894	411.3463	0	350.7988	353.0455	0	0.2635	0.4977	
3750.0	378.9706	405.9917	0	348.7921	360.0571	0	0.2664	0.4987	
3766.6	360.0727	396.7391	0	365.5937	317.3566	0	0.2656	0.4649	
3783.3	361.5195	398.1764	0	358.6119	356.7690	0	0.2636	0.4915	
3800.0	359.5575	401.0719	0	351.8268	360.5928	0	0.2604	0.4959	
3816.6	363.5434	390.1212	0	337.3232	370.8982	0	0.2565	0.4955	
3833.3	373.7743	390.9633	0	345.4752	347.6084	0	0.2633	0.4808	
3850.0	378.4405	401.7943	0	349.3132	395.8633	0	0.2664	0.5193	
81.3									start_trial 3
830.8									start_stimuli stim_a8__vs__stim_b8
3828.5									stop_stimuli stim_a8__vs__stim_b8
3828.6									stop_trial
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	Event
0.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
16.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
33.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
50.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
66.7	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
83.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
100.0	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
115.3	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
133.4	370.2244	381.7900	0	350.9904	395.9444	0	0.2640	0.5063	
150.1	390.8842	399.7313	0	366.6886	336.6244	0	0.2773	0.4794	
166.8	355.8785	405.0053	0	370.7217	358.6070	0	0.2660	0.4971	
183.4	364.6914	407.8545	0	371.7002	372.5480	0	0.2695	0.5081	
199.2	-1.0000	-1.0000	4	-1.0000	-1.0000	4	-1.0000	-1.0000	
216.8	360.5351	408.1763	0	359.1435	374.4296	0	0.2634	0.5095	
233.4	361.8029	404.1715	0	352.7384	368.0763	0	0.2615	0.5028	
250.1	375.1945	403.7825	0	361.2846	361.0909	0	0.2696	0.4980	
266.8	377.0500	406.5441	0	363.4725	367.8205	0	0.2711	0.5041	
283.4	374.9026	380.7050	0	348.7237	357.6482	0	0.2649	0.4807	
300.1	363.2100	393.2099	0	347.7839	376.9426	0	0.2602	0.5014	
316.8	370.3249	424.4732	0	356.8502	394.9253	0	0.2662	0.5335	
333.4	550.3024	358.8020	0	553.8258	349.0930	0	0.4041	0.4609	
350.1	731.7854	276.5737	0	658.6780	436.6868	0	0.5090	0.4644	
366.8	697.8207	312.9639	0	673.5025	440.1206	0	0.5019	0.4903	
383.4	704.6998	257.0191	0	685.9017	395.5315	0	0.5090	0.4248	
400.1	667.6538	328.8234	0	691.0992	421.8738	0	0.4973	0.4887	
416.8	670.4403	337.8451	0	688.8276	405.9688	0	0.4975	0.4843	
433.4	669.7891	316.6597	0	692.2840	412.7963	0	0.4986	0.4749	
450.1	658.1141	352.7276	0	714.6619	347.1652	0	0.5025	0.4557	
466.8	683.3762	341.0972	0	648.7036	475.8837	0	0.4876	0.5319	
483.5	680.9741	328.2199	0	723.8117	426.2918	0	0.5142	0.4912	
500.1	666.1295	344.3234	0	700.5494	427.2671	0	0.5002	0.5023	
